0.00,0000000000,1023.82
0.01,0000000001,1022.50
0.02,0000000010,1024.33
0.03,0000000011,1023.50
0.04,0000000100,1024.32
0.05,0000000101,1023.33
0.06,0000000110,1022.83
0.07,0000000111,1023.82
0.08,0000001000,1022.83
0.09,0000001001,1024.32
0.10,0000001010,1022.82
0.11,0000001011,1023.83
0.12,0000001100,1023.01
0.13,0000001101,1022.00
0.14,0000001110,1023.82
0.15,0000001111,1023.32
0.16,0000010000,1023.32
0.17,0000010001,1022.01
0.18,0000010010,1023.33
0.19,0000010011,1022.51
0.20,0000010100,1022.83
0.21,0000010101,1023.32
0.22,0000010110,1023.82
0.23,0000010111,1021.51
0.24,0000011000,1023.51
0.25,0000011001,1023.32
0.26,0000011010,1023.32
0.27,0000011011,1023.00
0.28,0000011100,1023.00
0.29,0000011101,1022.82
0.30,0000011110,1023.32
0.31,0000011111,1023.32
0.32,0000100000,1023.32
0.33,0000100001,1022.01
0.34,0000100010,1025.32
0.35,0000100011,1023.83
0.36,0000100100,1023.82
0.37,0000100101,1024.32
0.38,0000100110,1022.83
0.39,0000100111,1023.82
0.40,0000101000,1023.00
0.41,0000101001,1022.33
0.42,0000101010,1023.32
0.43,0000101011,1022.83
0.44,0000101100,1023.83
0.45,0000101101,1023.50
0.46,0000101110,1023.32
0.47,0000101111,1024.32
0.48,0000110000,1023.32
0.49,0000110001,1022.83
0.50,0000110010,1023.32
0.51,0000110011,1022.83
0.52,0000110100,1023.32
0.53,0000110101,1023.33
0.54,0000110110,1022.50
0.55,0000110111,1022.83
0.56,0000111000,1023.00
0.57,0000111001,1024.33
0.58,0000111010,1022.82
0.59,0000111011,1022.83
0.60,0000111100,1023.82
0.61,0000111101,1023.50
0.62,0000111110,1022.51
0.63,0000111111,1023.33
0.64,0001000000,1024.32
0.65,0001000001,1024.32
0.66,0001000010,1023.00
0.67,0001000011,1023.00
0.68,0001000100,1024.32
0.69,0001000101,1024.33
0.70,0001000110,1023.50
0.71,0001000111,1022.83
0.72,0001001000,1023.82
0.73,0001001001,1023.32
0.74,0001001010,1023.00
0.75,0001001011,1022.83
0.76,0001001100,1021.50
0.77,0001001101,1024.33
0.78,0001001110,1023.82
0.79,0001001111,1022.82
0.80,0001010000,1021.51
0.81,0001010001,1024.32
0.82,0001010010,1024.82
0.83,0001010011,1023.83
0.84,0001010100,1022.50
0.85,0001010101,1023.33
0.86,0001010110,1022.50
0.87,0001010111,1023.50
0.88,0001011000,1022.83
0.89,0001011001,1023.82
