0.00,0000000000,1035.20
0.01,0000000001,1033.37
0.02,0000000010,1034.19
0.03,0000000011,1035.20
0.04,0000000100,1033.87
0.05,0000000101,1035.52
0.06,0000000110,1035.38
0.07,0000000111,1034.38
0.08,0000001000,1036.71
0.09,0000001001,1034.19
0.10,0000001010,1033.87
0.11,0000001011,1034.70
0.12,0000001100,1035.20
0.13,0000001101,1034.88
0.14,0000001110,1034.69
0.15,0000001111,1034.70
0.16,0000010000,1032.87
0.17,0000010001,1035.70
0.18,0000010010,1032.87
0.19,0000010011,1034.69
0.20,0000010100,1036.21
0.21,0000010101,1037.21
0.22,0000010110,1036.21
0.23,0000010111,1035.20
0.24,0000011000,1033.87
0.25,0000011001,1033.36
0.26,0000011010,1034.37
0.27,0000011011,1034.69
0.28,0000011100,1035.20
0.29,0000011101,1033.87
0.30,0000011110,1035.70
0.31,0000011111,1034.19
0.32,0000100000,1035.38
0.33,0000100001,1034.37
0.34,0000100010,1034.70
0.35,0000100011,1036.20
0.36,0000100100,1035.88
0.37,0000100101,1033.87
0.38,0000100110,1034.69
0.39,0000100111,1035.20
0.40,0000101000,1033.37
0.41,0000101001,1035.20
0.42,0000101010,1034.37
0.43,0000101011,1034.70
0.44,0000101100,1035.20
0.45,0000101101,1033.87
0.46,0000101110,1034.19
0.47,0000101111,1033.38
0.48,0000110000,1034.20
0.49,0000110001,1034.19
0.50,0000110010,1034.20
0.51,0000110011,1034.70
0.52,0000110100,1036.20
0.53,0000110101,1032.37
0.54,0000110110,1036.71
0.55,0000110111,1034.69
0.56,0000111000,1033.37
0.57,0000111001,1035.88
0.58,0000111010,1033.37
0.59,0000111011,1035.20
0.60,0000111100,1035.20
0.61,0000111101,1036.20
0.62,0000111110,1033.37
0.63,0000111111,1034.69
0.64,0001000000,1034.37
0.65,0001000001,1034.70
0.66,0001000010,1034.19
0.67,0001000011,1034.69
0.68,0001000100,1033.69
0.69,0001000101,1034.70
0.70,0001000110,1037.21
0.71,0001000111,1033.69
0.72,0001001000,1034.37
0.73,0001001001,1033.87
0.74,0001001010,1033.20
0.75,0001001011,1033.88
0.76,0001001100,1034.19
0.77,0001001101,1034.88
0.78,0001001110,1033.69
0.79,0001001111,1033.18
0.80,0001010000,1034.37
0.81,0001010001,1035.20
0.82,0001010010,1035.20
0.83,0001010011,1034.38
0.84,0001010100,1035.20
0.85,0001010101,1034.19
0.86,0001010110,1033.18
0.87,0001010111,1033.68
0.88,0001011000,1033.69
0.89,0001011001,1036.20
0.90,0001011010,1035.38
0.91,0001011011,1033.88
0.92,0001011100,1032.87
0.93,0001011101,1034.69
0.94,0001011110,1034.69
0.95,0001011111,1033.87
0.96,0001100000,1034.19
0.97,0001100001,1034.69
0.98,0001100010,1035.20
0.99,0001100011,1034.19
1.00,0001100100,1035.20
1.01,0001100101,1034.69
1.02,0001100110,1032.68
1.03,0001100111,1035.38
1.04,0001101000,1033.37
1.05,0001101001,1033.86
1.06,0001101010,1034.69
1.07,0001101011,1034.69
1.08,0001101100,1036.20
1.09,0001101101,1035.19
1.10,0001101110,1034.69
1.11,0001101111,1034.69
1.12,0001110000,1034.19
1.13,0001110001,1034.20
1.14,0001110010,1032.68
1.15,0001110011,1034.69
1.16,0001110100,1035.20
1.17,0001110101,1036.71
1.18,0001110110,1032.86
1.19,0001110111,1034.70
1.20,0001111000,1035.38
1.21,0001111001,1036.21
1.22,0001111010,1033.37
1.23,0001111011,1034.70
1.24,0001111100,1033.19
1.25,0001111101,1035.21
1.26,0001111110,1033.37
1.27,0001111111,1033.69
1.28,0010000000,1034.69
1.29,0010000001,1032.36
1.30,0010000010,1035.38
1.31,0010000011,1034.19
1.32,0010000100,1033.87
1.33,0010000101,1035.88
1.34,0010000110,1033.87
1.35,0010000111,1034.69
1.36,0010001000,1034.19
1.37,0010001001,1034.19
1.38,0010001010,1035.38
1.39,0010001011,1036.20
1.40,0010001100,1035.20
1.41,0010001101,1032.68
1.42,0010001110,1035.70
1.43,0010001111,1034.37
1.44,0010010000,1032.86
1.45,0010010001,1035.70
1.46,0010010010,1033.70
1.47,0010010011,1034.37
1.48,0010010100,1036.70
1.49,0010010101,1034.69
1.50,0010010110,1036.71
1.51,0010010111,1036.20
1.52,0010011000,1035.71
1.53,0010011001,1034.19
1.54,0010011010,1034.19
1.55,0010011011,1033.87
1.56,0010011100,1034.70
1.57,0010011101,1033.69
1.58,0010011110,1033.87
1.59,0010011111,1034.51
