0.00,0000000000,1013.63
0.01,0000000001,1013.14
0.02,0000000010,1010.84
0.03,0000000011,1012.32
0.04,0000000100,1011.66
0.05,0000000101,1012.33
0.06,0000000110,1012.32
0.07,0000000111,1011.34
0.08,0000001000,1012.81
0.09,0000001001,1011.66
0.10,0000001010,1011.83
0.11,0000001011,1010.84
0.12,0000001100,1010.84
0.13,0000001101,1011.66
0.14,0000001110,1011.33
0.15,0000001111,1011.66
0.16,0000010000,1012.80
0.17,0000010001,1012.32
0.18,0000010010,1012.32
0.19,0000010011,1012.65
0.20,0000010100,1011.83
0.21,0000010101,1010.84
0.22,0000010110,1011.33
0.23,0000010111,1012.82
0.24,0000011000,1011.83
0.25,0000011001,1012.65
0.26,0000011010,1010.84
0.27,0000011011,1011.33
0.28,0000011100,1012.32
0.29,0000011101,1011.33
0.30,0000011110,1012.32
0.31,0000011111,1011.83
0.32,0000100000,1011.82
0.33,0000100001,1012.64
0.34,0000100010,1012.65
0.35,0000100011,1011.83
0.36,0000100100,1010.84
0.37,0000100101,1012.32
0.38,0000100110,1012.16
0.39,0000100111,1011.17
0.40,0000101000,1011.82
0.41,0000101001,1013.64
0.42,0000101010,1012.81
0.43,0000101011,1011.66
0.44,0000101100,1012.32
0.45,0000101101,1011.83
0.46,0000101110,1011.66
0.47,0000101111,1011.83
0.48,0000110000,1011.83
0.49,0000110001,1011.83
0.50,0000110010,1012.15
0.51,0000110011,1011.82
0.52,0000110100,1012.65
0.53,0000110101,1012.64
0.54,0000110110,1012.15
0.55,0000110111,1010.84
0.56,0000111000,1012.32
0.57,0000111001,1011.83
0.58,0000111010,1012.15
0.59,0000111011,1012.32
0.60,0000111100,1012.32
0.61,0000111101,1012.32
0.62,0000111110,1011.33
0.63,0000111111,1011.34
0.64,0001000000,1011.83
0.65,0001000001,1011.83
0.66,0001000010,1010.84
0.67,0001000011,1011.83
0.68,0001000100,1012.15
0.69,0001000101,1012.15
0.70,0001000110,1011.66
0.71,0001000111,1012.16
0.72,0001001000,1011.33
0.73,0001001001,1010.84
0.74,0001001010,1012.15
0.75,0001001011,1012.15
0.76,0001001100,1011.33
0.77,0001001101,1012.15
0.78,0001001110,1011.33
0.79,0001001111,1011.34
0.80,0001010000,1010.84
0.81,0001010001,1010.35
0.82,0001010010,1010.84
0.83,0001010011,1013.30
0.84,0001010100,1012.14
0.85,0001010101,1012.64
0.86,0001010110,1011.66
0.87,0001010111,1012.16
0.88,0001011000,1012.15
0.89,0001011001,1011.33
0.90,0001011010,1012.15
0.91,0001011011,1011.83
0.92,0001011100,1011.66
0.93,0001011101,1011.33
0.94,0001011110,1012.65
0.95,0001011111,1012.16
0.96,0001100000,1010.68
0.97,0001100001,1011.33
0.98,0001100010,1012.15
0.99,0001100011,1011.33
1.00,0001100100,1011.33
1.01,0001100101,1011.66
1.02,0001100110,1010.84
1.03,0001100111,1013.63
1.04,0001101000,1011.33
1.05,0001101001,1011.33
1.06,0001101010,1011.83
1.07,0001101011,1012.64
1.08,0001101100,1011.33
1.09,0001101101,1011.16
1.10,0001101110,1011.82
1.11,0001101111,1011.33
1.12,0001110000,1012.15
1.13,0001110001,1011.33
1.14,0001110010,1011.82
1.15,0001110011,1011.66
1.16,0001110100,1011.33
1.17,0001110101,1012.15
1.18,0001110110,1011.83
1.19,0001110111,1010.84
1.20,0001111000,1011.33
1.21,0001111001,1010.35
1.22,0001111010,1011.67
1.23,0001111011,1011.33
1.24,0001111100,1013.14
1.25,0001111101,1012.31
1.26,0001111110,1011.33
1.27,0001111111,1012.81
1.28,0010000000,1012.15
1.29,0010000001,1011.67
1.30,0010000010,1012.65
1.31,0010000011,1010.34
1.32,0010000100,1011.66
1.33,0010000101,1013.15
1.34,0010000110,1012.16
1.35,0010000111,1012.15
1.36,0010001000,1011.83
1.37,0010001001,1012.65
1.38,0010001010,1010.84
1.39,0010001011,1011.82
1.40,0010001100,1011.66
1.41,0010001101,1012.64
1.42,0010001110,1012.82
1.43,0010001111,1010.67
1.44,0010010000,1012.65
1.45,0010010001,1013.14
1.46,0010010010,1013.64
1.47,0010010011,1010.35
1.48,0010010100,1012.65
1.49,0010010101,1012.15
1.50,0010010110,1011.33
1.51,0010010111,1010.68
1.52,0010011000,1013.63
1.53,0010011001,1010.84
1.54,0010011010,1012.65
1.55,0010011011,1012.15
1.56,0010011100,1012.32
1.57,0010011101,1011.66
1.58,0010011110,1010.84
1.59,0010011111,1011.66
1.60,0010100000,1011.33
1.61,0010100001,1010.35
1.62,0010100010,1011.33
1.63,0010100011,1013.14
1.64,0010100100,1011.33
1.65,0010100101,1010.35
1.66,0010100110,1011.83
1.67,0010100111,1011.33
1.68,0010101000,1011.66
1.69,0010101001,1010.68
1.70,0010101010,1010.84
1.71,0010101011,1012.81
1.72,0010101100,1011.83
