0.00,0000000000,1011.83
0.01,0000000001,1012.81
0.02,0000000010,1012.15
0.03,0000000011,1011.66
0.04,0000000100,1012.32
0.05,0000000101,1011.33
0.06,0000000110,1012.81
0.07,0000000111,1012.81
0.08,0000001000,1011.82
0.09,0000001001,1013.14
0.10,0000001010,1012.16
0.11,0000001011,1011.83
0.12,0000001100,1012.65
0.13,0000001101,1012.15
0.14,0000001110,1013.15
0.15,0000001111,1012.32
0.16,0000010000,1012.81
0.17,0000010001,1012.32
0.18,0000010010,1011.33
0.19,0000010011,1012.32
0.20,0000010100,1011.82
0.21,0000010101,1011.82
0.22,0000010110,1010.84
0.23,0000010111,1012.32
0.24,0000011000,1011.33
0.25,0000011001,1013.14
0.26,0000011010,1012.32
0.27,0000011011,1012.32
0.28,0000011100,1012.32
0.29,0000011101,1011.33
0.30,0000011110,1011.82
0.31,0000011111,1011.33
0.32,0000100000,1012.15
0.33,0000100001,1012.15
0.34,0000100010,1012.82
0.35,0000100011,1013.64
0.36,0000100100,1012.82
0.37,0000100101,1010.35
0.38,0000100110,1012.33
0.39,0000100111,1011.33
0.40,0000101000,1011.67
0.41,0000101001,1012.15
0.42,0000101010,1011.83
0.43,0000101011,1012.16
0.44,0000101100,1011.66
0.45,0000101101,1009.86
0.46,0000101110,1010.85
0.47,0000101111,1012.65
0.48,0000110000,1011.34
0.49,0000110001,1012.65
0.50,0000110010,1010.35
0.51,0000110011,1012.15
0.52,0000110100,1014.13
0.53,0000110101,1011.33
0.54,0000110110,1011.33
0.55,0000110111,1011.83
0.56,0000111000,1011.83
0.57,0000111001,1013.64
0.58,0000111010,1010.84
0.59,0000111011,1011.82
0.60,0000111100,1012.31
0.61,0000111101,1011.66
0.62,0000111110,1011.83
0.63,0000111111,1013.64
0.64,0001000000,1012.65
0.65,0001000001,1012.65
0.66,0001000010,1012.15
0.67,0001000011,1012.82
0.68,0001000100,1011.33
0.69,0001000101,1010.84
0.70,0001000110,1011.83
0.71,0001000111,1011.66
0.72,0001001000,1012.32
0.73,0001001001,1011.34
0.74,0001001010,1011.33
0.75,0001001011,1011.33
0.76,0001001100,1012.32
